Iteration,Row,Col,Value,Policy
392,7,1,-2.639010709,DOWN
392,7,3,-0.9123588999999999,DOWN
392,7,4,0.0973790000000001,DOWN
392,7,5,1.2193100000000001,DOWN
392,7,6,2.4659,DOWN
392,7,7,3.851,DOWN
392,7,8,5.39,DOWN
392,7,9,7.1,DOWN
392,8,0,-2.639010709,DOWN
392,8,1,-1.82112301,DOWN
392,8,2,-0.9123588999999999,DOWN
392,8,3,0.0973790000000001,DOWN
392,8,4,1.2193100000000001,DOWN
392,8,5,2.4659,DOWN
392,8,6,3.851,DOWN
392,8,7,5.39,DOWN
392,8,8,7.1,DOWN
392,8,9,9.0,DOWN
392,9,0,-1.82112301,RIGHT
392,9,1,-0.9123588999999999,RIGHT
392,9,2,0.0973790000000001,RIGHT
392,9,3,1.2193100000000001,RIGHT
392,9,4,2.4659,RIGHT
392,9,5,3.851,RIGHT
392,9,6,5.39,RIGHT
392,9,7,7.1,RIGHT
392,9,8,9.0,RIGHT
393,0,0,-6.8313354770633525,DOWN
393,0,1,-6.479261641181503,DOWN
393,0,2,-6.088068490201669,DOWN
393,0,3,-5.65340943355741,DOWN
393,0,4,-5.170454926174901,DOWN
393,0,6,-4.037598674290001,DOWN
393,0,7,-3.3751096381,DOWN
393,0,8,-2.639010709,DOWN
393,0,9,-1.82112301,DOWN
393,1,0,-6.479261641181503,DOWN
393,1,1,-6.088068490201669,DOWN
393,1,2,-5.65340943355741,DOWN
393,1,3,-5.170454926174901,DOWN
393,1,4,-4.633838806861,DOWN
393,1,6,-3.3751096381,DOWN
393,1,7,-2.639010709,DOWN
393,1,8,-1.82112301,DOWN
393,1,9,-0.9123588999999999,DOWN
393,2,0,-6.088068490201669,RIGHT
393,2,1,-5.65340943355741,RIGHT
393,2,2,-5.170454926174901,RIGHT
393,2,3,-4.633838806861,RIGHT
393,2,4,-4.037598674290001,RIGHT
393,2,5,-3.3751096381,DOWN
393,2,6,-2.639010709,DOWN
393,2,7,-1.82112301,DOWN
393,2,8,-0.9123588999999999,DOWN
393,2,9,0.0973790000000001,DOWN
393,3,0,-6.479261641181503,UP
393,3,1,-6.088068490201669,UP
393,3,2,-5.65340943355741,UP
393,3,5,-2.639010709,DOWN
393,3,6,-1.82112301,DOWN
393,3,7,-0.9123588999999999,DOWN
393,3,8,0.0973790000000001,DOWN
393,3,9,1.2193100000000001,DOWN
393,4,0,-6.8313354770633525,UP
393,4,1,-6.479261641181503,UP
393,4,2,-6.088068490201669,UP
393,4,4,-2.639010709,RIGHT
393,4,5,-1.82112301,RIGHT
393,4,6,-0.9123588999999999,DOWN
393,4,7,0.0973790000000001,DOWN
393,4,8,1.2193100000000001,DOWN
393,4,9,2.4659,DOWN
393,5,6,0.0973790000000001,DOWN
393,5,7,1.2193100000000001,RIGHT
393,5,8,2.4659,DOWN
393,5,9,3.851,DOWN
393,6,0,-4.037598674290001,DOWN
393,6,1,-3.3751096381,DOWN
393,6,2,-2.639010709,RIGHT
393,6,3,-1.82112301,DOWN
393,6,4,-0.9123588999999999,DOWN
393,6,5,0.0973790000000001,DOWN
393,6,6,1.2193100000000001,DOWN
393,6,8,3.851,DOWN
393,6,9,5.39,DOWN
393,7,0,-3.3751096381,DOWN
393,7,1,-2.639010709,DOWN
393,7,3,-0.9123588999999999,DOWN
393,7,4,0.0973790000000001,DOWN
393,7,5,1.2193100000000001,DOWN
393,7,6,2.4659,DOWN
393,7,7,3.851,DOWN
393,7,8,5.39,DOWN
393,7,9,7.1,DOWN
393,8,0,-2.639010709,DOWN
393,8,1,-1.82112301,DOWN
393,8,2,-0.9123588999999999,DOWN
393,8,3,0.0973790000000001,DOWN
393,8,4,1.2193100000000001,DOWN
393,8,5,2.4659,DOWN
393,8,6,3.851,DOWN
393,8,7,5.39,DOWN
393,8,8,7.1,DOWN
393,8,9,9.0,DOWN
393,9,0,-1.82112301,RIGHT
393,9,1,-0.9123588999999999,RIGHT
393,9,2,0.0973790000000001,RIGHT
393,9,3,1.2193100000000001,RIGHT
393,9,4,2.4659,RIGHT
393,9,5,3.851,RIGHT
393,9,6,5.39,RIGHT
393,9,7,7.1,RIGHT
393,9,8,9.0,RIGHT
394,0,0,-6.8313354770633525,DOWN
394,0,1,-6.479261641181503,DOWN
394,0,2,-6.088068490201669,DOWN
394,0,3,-5.65340943355741,DOWN
394,0,4,-5.170454926174901,DOWN
394,0,6,-4.037598674290001,DOWN
394,0,7,-3.3751096381,DOWN
394,0,8,-2.639010709,DOWN
394,0,9,-1.82112301,DOWN
394,1,0,-6.479261641181503,DOWN
394,1,1,-6.088068490201669,DOWN
394,1,2,-5.65340943355741,DOWN
394,1,3,-5.170454926174901,DOWN
394,1,4,-4.633838806861,DOWN
394,1,6,-3.3751096381,DOWN
394,1,7,-2.639010709,DOWN
394,1,8,-1.82112301,DOWN
394,1,9,-0.9123588999999999,DOWN
394,2,0,-6.088068490201669,RIGHT
394,2,1,-5.65340943355741,RIGHT
394,2,2,-5.170454926174901,RIGHT
394,2,3,-4.633838806861,RIGHT
394,2,4,-4.037598674290001,RIGHT
394,2,5,-3.3751096381,DOWN
394,2,6,-2.639010709,DOWN
394,2,7,-1.82112301,DOWN
394,2,8,-0.9123588999999999,DOWN
394,2,9,0.0973790000000001,DOWN
394,3,0,-6.479261641181503,UP
394,3,1,-6.088068490201669,UP
394,3,2,-5.65340943355741,UP
394,3,5,-2.639010709,DOWN
394,3,6,-1.82112301,DOWN
394,3,7,-0.9123588999999999,DOWN
394,3,8,0.0973790000000001,DOWN
394,3,9,1.2193100000000001,DOWN
394,4,0,-6.8313354770633525,UP
394,4,1,-6.479261641181503,UP
394,4,2,-6.088068490201669,UP
394,4,4,-2.639010709,RIGHT
394,4,5,-1.82112301,RIGHT
394,4,6,-0.9123588999999999,DOWN
394,4,7,0.0973790000000001,DOWN
394,4,8,1.2193100000000001,DOWN
394,4,9,2.4659,DOWN
394,5,6,0.0973790000000001,DOWN
394,5,7,1.2193100000000001,RIGHT
394,5,8,2.4659,DOWN
394,5,9,3.851,DOWN
394,6,0,-4.037598674290001,DOWN
394,6,1,-3.3751096381,DOWN
394,6,2,-2.639010709,RIGHT
394,6,3,-1.82112301,DOWN
394,6,4,-0.9123588999999999,DOWN
394,6,5,0.0973790000000001,DOWN
394,6,6,1.2193100000000001,DOWN
394,6,8,3.851,DOWN
394,6,9,5.39,DOWN
394,7,0,-3.3751096381,DOWN
394,7,1,-2.639010709,DOWN
394,7,3,-0.9123588999999999,DOWN
394,7,4,0.0973790000000001,DOWN
394,7,5,1.2193100000000001,DOWN
394,7,6,2.4659,DOWN
394,7,7,3.851,DOWN
394,7,8,5.39,DOWN
394,7,9,7.1,DOWN
394,8,0,-2.639010709,DOWN
394,8,1,-1.82112301,DOWN
394,8,2,-0.9123588999999999,DOWN
394,8,3,0.0973790000000001,DOWN
394,8,4,1.2193100000000001,DOWN
394,8,5,2.4659,DOWN
394,8,6,3.851,DOWN
394,8,7,5.39,DOWN
394,8,8,7.1,DOWN
394,8,9,9.0,DOWN
394,9,0,-1.82112301,RIGHT
394,9,1,-0.9123588999999999,RIGHT
394,9,2,0.0973790000000001,RIGHT
394,9,3,1.2193100000000001,RIGHT
394,9,4,2.4659,RIGHT
394,9,5,3.851,RIGHT
394,9,6,5.39,RIGHT
394,9,7,7.1,RIGHT
394,9,8,9.0,RIGHT
395,0,0,-6.8313354770633525,DOWN
395,0,1,-6.479261641181503,DOWN
395,0,2,-6.088068490201669,DOWN
395,0,3,-5.65340943355741,DOWN
395,0,4,-5.170454926174901,DOWN
395,0,6,-4.037598674290001,DOWN
395,0,7,-3.3751096381,DOWN
395,0,8,-2.639010709,DOWN
395,0,9,-1.82112301,DOWN
395,1,0,-6.479261641181503,DOWN
395,1,1,-6.088068490201669,DOWN
395,1,2,-5.65340943355741,DOWN
395,1,3,-5.170454926174901,DOWN
395,1,4,-4.633838806861,DOWN
395,1,6,-3.3751096381,DOWN
395,1,7,-2.639010709,DOWN
395,1,8,-1.82112301,DOWN
395,1,9,-0.9123588999999999,DOWN
395,2,0,-6.088068490201669,RIGHT
395,2,1,-5.65340943355741,RIGHT
395,2,2,-5.170454926174901,RIGHT
395,2,3,-4.633838806861,RIGHT
395,2,4,-4.037598674290001,RIGHT
395,2,5,-3.3751096381,DOWN
395,2,6,-2.639010709,DOWN
395,2,7,-1.82112301,DOWN
395,2,8,-0.9123588999999999,DOWN
395,2,9,0.0973790000000001,DOWN
395,3,0,-6.479261641181503,UP
395,3,1,-6.088068490201669,UP
395,3,2,-5.65340943355741,UP
395,3,5,-2.639010709,DOWN
395,3,6,-1.82112301,DOWN
395,3,7,-0.9123588999999999,DOWN
395,3,8,0.0973790000000001,DOWN
395,3,9,1.2193100000000001,DOWN
395,4,0,-6.8313354770633525,UP
395,4,1,-6.479261641181503,UP
395,4,2,-6.088068490201669,UP
395,4,4,-2.639010709,RIGHT
395,4,5,-1.82112301,RIGHT
395,4,6,-0.9123588999999999,DOWN
395,4,7,0.0973790000000001,DOWN
395,4,8,1.2193100000000001,DOWN
395,4,9,2.4659,DOWN
395,5,6,0.0973790000000001,DOWN
395,5,7,1.2193100000000001,RIGHT
395,5,8,2.4659,DOWN
395,5,9,3.851,DOWN
395,6,0,-4.037598674290001,DOWN
395,6,1,-3.3751096381,DOWN
395,6,2,-2.639010709,RIGHT
395,6,3,-1.82112301,DOWN
395,6,4,-0.9123588999999999,DOWN
395,6,5,0.0973790000000001,DOWN
395,6,6,1.2193100000000001,DOWN
395,6,8,3.851,DOWN
395,6,9,5.39,DOWN
395,7,0,-3.3751096381,DOWN
395,7,1,-2.639010709,DOWN
395,7,3,-0.9123588999999999,DOWN
395,7,4,0.0973790000000001,DOWN
395,7,5,1.2193100000000001,DOWN
395,7,6,2.4659,DOWN
395,7,7,3.851,DOWN
395,7,8,5.39,DOWN
395,7,9,7.1,DOWN
395,8,0,-2.639010709,DOWN
395,8,1,-1.82112301,DOWN
395,8,2,-0.9123588999999999,DOWN
395,8,3,0.0973790000000001,DOWN
395,8,4,1.2193100000000001,DOWN
395,8,5,2.4659,DOWN
395,8,6,3.851,DOWN
395,8,7,5.39,DOWN
395,8,8,7.1,DOWN
395,8,9,9.0,DOWN
395,9,0,-1.82112301,RIGHT
395,9,1,-0.9123588999999999,RIGHT
395,9,2,0.0973790000000001,RIGHT
395,9,3,1.2193100000000001,RIGHT
395,9,4,2.4659,RIGHT
395,9,5,3.851,RIGHT
395,9,6,5.39,RIGHT
395,9,7,7.1,RIGHT
395,9,8,9.0,RIGHT
396,0,0,-6.8313354770633525,DOWN
396,0,1,-6.479261641181503,DOWN
396,0,2,-6.088068490201669,DOWN
396,0,3,-5.65340943355741,DOWN
396,0,4,-5.170454926174901,DOWN
396,0,6,-4.037598674290001,DOWN
396,0,7,-3.3751096381,DOWN
396,0,8,-2.639010709,DOWN
396,0,9,-1.82112301,DOWN
396,1,0,-6.479261641181503,DOWN
396,1,1,-6.088068490201669,DOWN
396,1,2,-5.65340943355741,DOWN
396,1,3,-5.170454926174901,DOWN
396,1,4,-4.633838806861,DOWN
396,1,6,-3.3751096381,DOWN
396,1,7,-2.639010709,DOWN
396,1,8,-1.82112301,DOWN
396,1,9,-0.9123588999999999,DOWN
396,2,0,-6.088068490201669,RIGHT
396,2,1,-5.65340943355741,RIGHT
396,2,2,-5.170454926174901,RIGHT
396,2,3,-4.633838806861,RIGHT
396,2,4,-4.037598674290001,RIGHT
396,2,5,-3.3751096381,DOWN
396,2,6,-2.639010709,DOWN
396,2,7,-1.82112301,DOWN
396,2,8,-0.9123588999999999,DOWN
396,2,9,0.0973790000000001,DOWN
396,3,0,-6.479261641181503,UP
396,3,1,-6.088068490201669,UP
396,3,2,-5.65340943355741,UP
396,3,5,-2.639010709,DOWN
396,3,6,-1.82112301,DOWN
396,3,7,-0.9123588999999999,DOWN
396,3,8,0.0973790000000001,DOWN
396,3,9,1.2193100000000001,DOWN
396,4,0,-6.8313354770633525,UP
396,4,1,-6.479261641181503,UP
396,4,2,-6.088068490201669,UP
396,4,4,-2.639010709,RIGHT
396,4,5,-1.82112301,RIGHT
396,4,6,-0.9123588999999999,DOWN
396,4,7,0.0973790000000001,DOWN
396,4,8,1.2193100000000001,DOWN
396,4,9,2.4659,DOWN
396,5,6,0.0973790000000001,DOWN
396,5,7,1.2193100000000001,RIGHT
396,5,8,2.4659,DOWN
396,5,9,3.851,DOWN
396,6,0,-4.037598674290001,DOWN
396,6,1,-3.3751096381,DOWN
396,6,2,-2.639010709,RIGHT
396,6,3,-1.82112301,DOWN
396,6,4,-0.9123588999999999,DOWN
396,6,5,0.0973790000000001,DOWN
396,6,6,1.2193100000000001,DOWN
396,6,8,3.851,DOWN
396,6,9,5.39,DOWN
396,7,0,-3.3751096381,DOWN
396,7,1,-2.639010709,DOWN
396,7,3,-0.9123588999999999,DOWN
396,7,4,0.0973790000000001,DOWN
396,7,5,1.2193100000000001,DOWN
396,7,6,2.4659,DOWN
396,7,7,3.851,DOWN
396,7,8,5.39,DOWN
396,7,9,7.1,DOWN
396,8,0,-2.639010709,DOWN
396,8,1,-1.82112301,DOWN
396,8,2,-0.9123588999999999,DOWN
396,8,3,0.0973790000000001,DOWN
396,8,4,1.2193100000000001,DOWN
396,8,5,2.4659,DOWN
396,8,6,3.851,DOWN
396,8,7,5.39,DOWN
396,8,8,7.1,DOWN
396,8,9,9.0,DOWN
396,9,0,-1.82112301,RIGHT
396,9,1,-0.9123588999999999,RIGHT
396,9,2,0.0973790000000001,RIGHT
396,9,3,1.2193100000000001,RIGHT
396,9,4,2.4659,RIGHT
396,9,5,3.851,RIGHT
396,9,6,5.39,RIGHT
396,9,7,7.1,RIGHT
396,9,8,9.0,RIGHT
397,0,0,-6.8313354770633525,DOWN
397,0,1,-6.479261641181503,DOWN
397,0,2,-6.088068490201669,DOWN
397,0,3,-5.65340943355741,DOWN
397,0,4,-5.170454926174901,DOWN
397,0,6,-4.037598674290001,DOWN
397,0,7,-3.3751096381,DOWN
397,0,8,-2.639010709,DOWN
397,0,9,-1.82112301,DOWN
397,1,0,-6.479261641181503,DOWN
397,1,1,-6.088068490201669,DOWN
397,1,2,-5.65340943355741,DOWN
397,1,3,-5.170454926174901,DOWN
397,1,4,-4.633838806861,DOWN
397,1,6,-3.3751096381,DOWN
397,1,7,-2.639010709,DOWN
397,1,8,-1.82112301,DOWN
397,1,9,-0.9123588999999999,DOWN
397,2,0,-6.088068490201669,RIGHT
397,2,1,-5.65340943355741,RIGHT
397,2,2,-5.170454926174901,RIGHT
397,2,3,-4.633838806861,RIGHT
397,2,4,-4.037598674290001,RIGHT
397,2,5,-3.3751096381,DOWN
397,2,6,-2.639010709,DOWN
397,2,7,-1.82112301,DOWN
397,2,8,-0.9123588999999999,DOWN
397,2,9,0.0973790000000001,DOWN
397,3,0,-6.479261641181503,UP
397,3,1,-6.088068490201669,UP
397,3,2,-5.65340943355741,UP
397,3,5,-2.639010709,DOWN
397,3,6,-1.82112301,DOWN
397,3,7,-0.9123588999999999,DOWN
397,3,8,0.0973790000000001,DOWN
397,3,9,1.2193100000000001,DOWN
397,4,0,-6.8313354770633525,UP
397,4,1,-6.479261641181503,UP
397,4,2,-6.088068490201669,UP
397,4,4,-2.639010709,RIGHT
397,4,5,-1.82112301,RIGHT
397,4,6,-0.9123588999999999,DOWN
397,4,7,0.0973790000000001,DOWN
397,4,8,1.2193100000000001,DOWN
397,4,9,2.4659,DOWN
397,5,6,0.0973790000000001,DOWN
397,5,7,1.2193100000000001,RIGHT
397,5,8,2.4659,DOWN
397,5,9,3.851,DOWN
397,6,0,-4.037598674290001,DOWN
397,6,1,-3.3751096381,DOWN
397,6,2,-2.639010709,RIGHT
397,6,3,-1.82112301,DOWN
397,6,4,-0.9123588999999999,DOWN
397,6,5,0.0973790000000001,DOWN
397,6,6,1.2193100000000001,DOWN
397,6,8,3.851,DOWN
397,6,9,5.39,DOWN
397,7,0,-3.3751096381,DOWN
397,7,1,-2.639010709,DOWN
397,7,3,-0.9123588999999999,DOWN
397,7,4,0.0973790000000001,DOWN
397,7,5,1.2193100000000001,DOWN
397,7,6,2.4659,DOWN
397,7,7,3.851,DOWN
397,7,8,5.39,DOWN
397,7,9,7.1,DOWN
397,8,0,-2.639010709,DOWN
397,8,1,-1.82112301,DOWN
397,8,2,-0.9123588999999999,DOWN
397,8,3,0.0973790000000001,DOWN
397,8,4,1.2193100000000001,DOWN
397,8,5,2.4659,DOWN
397,8,6,3.851,DOWN
397,8,7,5.39,DOWN
397,8,8,7.1,DOWN
397,8,9,9.0,DOWN
397,9,0,-1.82112301,RIGHT
397,9,1,-0.9123588999999999,RIGHT
397,9,2,0.0973790000000001,RIGHT
397,9,3,1.2193100000000001,RIGHT
397,9,4,2.4659,RIGHT
397,9,5,3.851,RIGHT
397,9,6,5.39,RIGHT
397,9,7,7.1,RIGHT
397,9,8,9.0,RIGHT
398,0,0,-6.8313354770633525,DOWN
398,0,1,-6.479261641181503,DOWN
398,0,2,-6.088068490201669,DOWN
398,0,3,-5.65340943355741,DOWN
398,0,4,-5.170454926174901,DOWN
398,0,6,-4.037598674290001,DOWN
398,0,7,-3.3751096381,DOWN
398,0,8,-2.639010709,DOWN
398,0,9,-1.82112301,DOWN
398,1,0,-6.479261641181503,DOWN
398,1,1,-6.088068490201669,DOWN
398,1,2,-5.65340943355741,DOWN
398,1,3,-5.170454926174901,DOWN
398,1,4,-4.633838806861,DOWN
398,1,6,-3.3751096381,DOWN
398,1,7,-2.639010709,DOWN
398,1,8,-1.82112301,DOWN
398,1,9,-0.9123588999999999,DOWN
398,2,0,-6.088068490201669,RIGHT
398,2,1,-5.65340943355741,RIGHT
398,2,2,-5.170454926174901,RIGHT
398,2,3,-4.633838806861,RIGHT
398,2,4,-4.037598674290001,RIGHT
398,2,5,-3.3751096381,DOWN
398,2,6,-2.639010709,DOWN
398,2,7,-1.82112301,DOWN
398,2,8,-0.9123588999999999,DOWN
398,2,9,0.0973790000000001,DOWN
398,3,0,-6.479261641181503,UP
398,3,1,-6.088068490201669,UP
398,3,2,-5.65340943355741,UP
398,3,5,-2.639010709,DOWN
398,3,6,-1.82112301,DOWN
398,3,7,-0.9123588999999999,DOWN
398,3,8,0.0973790000000001,DOWN
398,3,9,1.2193100000000001,DOWN
398,4,0,-6.8313354770633525,UP
398,4,1,-6.479261641181503,UP
398,4,2,-6.088068490201669,UP
398,4,4,-2.639010709,RIGHT
398,4,5,-1.82112301,RIGHT
398,4,6,-0.9123588999999999,DOWN
398,4,7,0.0973790000000001,DOWN
398,4,8,1.2193100000000001,DOWN
398,4,9,2.4659,DOWN
398,5,6,0.0973790000000001,DOWN
398,5,7,1.2193100000000001,RIGHT
398,5,8,2.4659,DOWN
398,5,9,3.851,DOWN
398,6,0,-4.037598674290001,DOWN
398,6,1,-3.3751096381,DOWN
398,6,2,-2.639010709,RIGHT
398,6,3,-1.82112301,DOWN
398,6,4,-0.9123588999999999,DOWN
398,6,5,0.0973790000000001,DOWN
398,6,6,1.2193100000000001,DOWN
398,6,8,3.851,DOWN
398,6,9,5.39,DOWN
398,7,0,-3.3751096381,DOWN
398,7,1,-2.639010709,DOWN
398,7,3,-0.9123588999999999,DOWN
398,7,4,0.0973790000000001,DOWN
398,7,5,1.2193100000000001,DOWN
398,7,6,2.4659,DOWN
398,7,7,3.851,DOWN
398,7,8,5.39,DOWN
398,7,9,7.1,DOWN
398,8,0,-2.639010709,DOWN
398,8,1,-1.82112301,DOWN
398,8,2,-0.9123588999999999,DOWN
398,8,3,0.0973790000000001,DOWN
398,8,4,1.2193100000000001,DOWN
398,8,5,2.4659,DOWN
398,8,6,3.851,DOWN
398,8,7,5.39,DOWN
398,8,8,7.1,DOWN
398,8,9,9.0,DOWN
398,9,0,-1.82112301,RIGHT
398,9,1,-0.9123588999999999,RIGHT
398,9,2,0.0973790000000001,RIGHT
398,9,3,1.2193100000000001,RIGHT
398,9,4,2.4659,RIGHT
398,9,5,3.851,RIGHT
398,9,6,5.39,RIGHT
398,9,7,7.1,RIGHT
398,9,8,9.0,RIGHT
399,0,0,-6.8313354770633525,DOWN
399,0,1,-6.479261641181503,DOWN
399,0,2,-6.088068490201669,DOWN
399,0,3,-5.65340943355741,DOWN
399,0,4,-5.170454926174901,DOWN
399,0,6,-4.037598674290001,DOWN
399,0,7,-3.3751096381,DOWN
399,0,8,-2.639010709,DOWN
399,0,9,-1.82112301,DOWN
399,1,0,-6.479261641181503,DOWN
399,1,1,-6.088068490201669,DOWN
399,1,2,-5.65340943355741,DOWN
399,1,3,-5.170454926174901,DOWN
399,1,4,-4.633838806861,DOWN
399,1,6,-3.3751096381,DOWN
399,1,7,-2.639010709,DOWN
399,1,8,-1.82112301,DOWN
399,1,9,-0.9123588999999999,DOWN
399,2,0,-6.088068490201669,RIGHT
399,2,1,-5.65340943355741,RIGHT
399,2,2,-5.170454926174901,RIGHT
399,2,3,-4.633838806861,RIGHT
399,2,4,-4.037598674290001,RIGHT
399,2,5,-3.3751096381,DOWN
399,2,6,-2.639010709,DOWN
399,2,7,-1.82112301,DOWN
399,2,8,-0.9123588999999999,DOWN
399,2,9,0.0973790000000001,DOWN
399,3,0,-6.479261641181503,UP
399,3,1,-6.088068490201669,UP
399,3,2,-5.65340943355741,UP
399,3,5,-2.639010709,DOWN
399,3,6,-1.82112301,DOWN
399,3,7,-0.9123588999999999,DOWN
399,3,8,0.0973790000000001,DOWN
399,3,9,1.2193100000000001,DOWN
399,4,0,-6.8313354770633525,UP
399,4,1,-6.479261641181503,UP
399,4,2,-6.088068490201669,UP
399,4,4,-2.639010709,RIGHT
399,4,5,-1.82112301,RIGHT
399,4,6,-0.9123588999999999,DOWN
399,4,7,0.0973790000000001,DOWN
399,4,8,1.2193100000000001,DOWN
399,4,9,2.4659,DOWN
399,5,6,0.0973790000000001,DOWN
399,5,7,1.2193100000000001,RIGHT
399,5,8,2.4659,DOWN
399,5,9,3.851,DOWN
399,6,0,-4.037598674290001,DOWN
399,6,1,-3.3751096381,DOWN
399,6,2,-2.639010709,RIGHT
399,6,3,-1.82112301,DOWN
399,6,4,-0.9123588999999999,DOWN
399,6,5,0.0973790000000001,DOWN
399,6,6,1.2193100000000001,DOWN
399,6,8,3.851,DOWN
399,6,9,5.39,DOWN
399,7,0,-3.3751096381,DOWN
399,7,1,-2.639010709,DOWN
399,7,3,-0.9123588999999999,DOWN
399,7,4,0.0973790000000001,DOWN
399,7,5,1.2193100000000001,DOWN
399,7,6,2.4659,DOWN
399,7,7,3.851,DOWN
399,7,8,5.39,DOWN
399,7,9,7.1,DOWN
399,8,0,-2.639010709,DOWN
399,8,1,-1.82112301,DOWN
399,8,2,-0.9123588999999999,DOWN
399,8,3,0.0973790000000001,DOWN
399,8,4,1.2193100000000001,DOWN
399,8,5,2.4659,DOWN
399,8,6,3.851,DOWN
399,8,7,5.39,DOWN
399,8,8,7.1,DOWN
399,8,9,9.0,DOWN
399,9,0,-1.82112301,RIGHT
399,9,1,-0.9123588999999999,RIGHT
399,9,2,0.0973790000000001,RIGHT
399,9,3,1.2193100000000001,RIGHT
399,9,4,2.4659,RIGHT
399,9,5,3.851,RIGHT
399,9,6,5.39,RIGHT
399,9,7,7.1,RIGHT
399,9,8,9.0,RIGHT
400,0,0,-6.8313354770633525,DOWN
400,0,1,-6.479261641181503,DOWN
400,0,2,-6.088068490201669,DOWN
400,0,3,-5.65340943355741,DOWN
400,0,4,-5.170454926174901,DOWN
400,0,6,-4.037598674290001,DOWN
400,0,7,-3.3751096381,DOWN
400,0,8,-2.639010709,DOWN
400,0,9,-1.82112301,DOWN
400,1,0,-6.479261641181503,DOWN
400,1,1,-6.088068490201669,DOWN
400,1,2,-5.65340943355741,DOWN
400,1,3,-5.170454926174901,DOWN
400,1,4,-4.633838806861,DOWN
400,1,6,-3.3751096381,DOWN
400,1,7,-2.639010709,DOWN
400,1,8,-1.82112301,DOWN
400,1,9,-0.9123588999999999,DOWN
400,2,0,-6.088068490201669,RIGHT
400,2,1,-5.65340943355741,RIGHT
400,2,2,-5.170454926174901,RIGHT
400,2,3,-4.633838806861,RIGHT
400,2,4,-4.037598674290001,RIGHT
400,2,5,-3.3751096381,DOWN
400,2,6,-2.639010709,DOWN
400,2,7,-1.82112301,DOWN
400,2,8,-0.9123588999999999,DOWN
400,2,9,0.0973790000000001,DOWN
400,3,0,-6.479261641181503,UP
400,3,1,-6.088068490201669,UP
400,3,2,-5.65340943355741,UP
400,3,5,-2.639010709,DOWN
400,3,6,-1.82112301,DOWN
400,3,7,-0.9123588999999999,DOWN
400,3,8,0.0973790000000001,DOWN
400,3,9,1.2193100000000001,DOWN
400,4,0,-6.8313354770633525,UP
400,4,1,-6.479261641181503,UP
400,4,2,-6.088068490201669,UP
400,4,4,-2.639010709,RIGHT
400,4,5,-1.82112301,RIGHT
400,4,6,-0.9123588999999999,DOWN
400,4,7,0.0973790000000001,DOWN
400,4,8,1.2193100000000001,DOWN
400,4,9,2.4659,DOWN
400,5,6,0.0973790000000001,DOWN
400,5,7,1.2193100000000001,RIGHT
400,5,8,2.4659,DOWN
400,5,9,3.851,DOWN
400,6,0,-4.037598674290001,DOWN
400,6,1,-3.3751096381,DOWN
400,6,2,-2.639010709,RIGHT
400,6,3,-1.82112301,DOWN
400,6,4,-0.9123588999999999,DOWN
400,6,5,0.0973790000000001,DOWN
400,6,6,1.2193100000000001,DOWN
400,6,8,3.851,DOWN
400,6,9,5.39,DOWN
400,7,0,-3.3751096381,DOWN
400,7,1,-2.639010709,DOWN
400,7,3,-0.9123588999999999,DOWN
400,7,4,0.0973790000000001,DOWN
400,7,5,1.2193100000000001,DOWN
400,7,6,2.4659,DOWN
400,7,7,3.851,DOWN
400,7,8,5.39,DOWN
400,7,9,7.1,DOWN
400,8,0,-2.639010709,DOWN
400,8,1,-1.82112301,DOWN
400,8,2,-0.9123588999999999,DOWN
400,8,3,0.0973790000000001,DOWN
400,8,4,1.2193100000000001,DOWN
400,8,5,2.4659,DOWN
400,8,6,3.851,DOWN
400,8,7,5.39,DOWN
400,8,8,7.1,DOWN
400,8,9,9.0,DOWN
400,9,0,-1.82112301,RIGHT
400,9,1,-0.9123588999999999,RIGHT
400,9,2,0.0973790000000001,RIGHT
400,9,3,1.2193100000000001,RIGHT
400,9,4,2.4659,RIGHT
400,9,5,3.851,RIGHT
400,9,6,5.39,RIGHT
400,9,7,7.1,RIGHT
400,9,8,9.0,RIGHT
401,0,0,-6.8313354770633525,DOWN
401,0,1,-6.479261641181503,DOWN
401,0,2,-6.088068490201669,DOWN
401,0,3,-5.65340943355741,DOWN
401,0,4,-5.170454926174901,DOWN
401,0,6,-4.037598674290001,DOWN
401,0,7,-3.3751096381,DOWN
401,0,8,-2.639010709,DOWN
401,0,9,-1.82112301,DOWN
401,1,0,-6.479261641181503,DOWN
401,1,1,-6.088068490201669,DOWN
401,1,2,-5.65340943355741,DOWN
401,1,3,-5.170454926174901,DOWN
401,1,4,-4.633838806861,DOWN
401,1,6,-3.3751096381,DOWN
401,1,7,-2.639010709,DOWN
401,1,8,-1.82112301,DOWN
401,1,9,-0.9123588999999999,DOWN
401,2,0,-6.088068490201669,RIGHT
401,2,1,-5.65340943355741,RIGHT
401,2,2,-5.170454926174901,RIGHT
401,2,3,-4.633838806861,RIGHT
401,2,4,-4.037598674290001,RIGHT
401,2,5,-3.3751096381,DOWN
401,2,6,-2.639010709,DOWN
401,2,7,-1.82112301,DOWN
401,2,8,-0.9123588999999999,DOWN
401,2,9,0.0973790000000001,DOWN
401,3,0,-6.479261641181503,UP
401,3,1,-6.088068490201669,UP
401,3,2,-5.65340943355741,UP
401,3,5,-2.639010709,DOWN
401,3,6,-1.82112301,DOWN
